component_name,component_type,App Name,App Owner,File_name,Open Mode,Closed,Read,Write,Rewrite,Start,Release,Delete,Sort,Merge,Optional
PCCB0091,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CIF-ERROR-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0092,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORK01,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0092,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORK02,OUTPUT,No,No,No,No,No,No,No,No,No,No
PCCB0092,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORK03,OUTPUT,No,No,No,No,No,No,No,No,No,No
PCCB0100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-DESKMSG-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-STATMST-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-STATMST-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-STATPRT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-STATRPT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-00-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-02-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-03-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IO-SORTWORK-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB0101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-FILE-CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-USER-CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IO-WORK-TRANSACTION-FILE,OUTPUT/INPUT,Yes,Yes,Yes,No,No,No,No,No,No,No
PCCB0101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-CAM-TRANSACTION-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-CIF-TRANSACTION-FILE,OUTPUT,Yes,No,No,No,No,No,No,Yes,No,No
PCCB0101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-DC01-TRANSACTION-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,Yes,No,No
PCCB0101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-FILE-CONTROL-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-SORT-PARM-FILE,OUTPUT/OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-02-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",SORT-FILE,,No,No,No,No,No,Yes,No,Yes,No,No
PCCB0102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IO-CONVERSION-INDEX-FILE,I-O,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IO-OMEGA-INDEX-FILE,I-O,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CONVERSION-PENDING-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-OMEGA-REISSUE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-11-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-12-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-21-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-22-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CIF-TRANSACTION-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-OMEGA-INDEX-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IO-WORK-TRANSACTION-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-CIF-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-CIF-UPDATE-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-DC01-TRANSACTION-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-02-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",SORT-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB0104,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORK01,OUTPUT,No,No,No,No,No,No,No,No,No,No
PCCB0104,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORK02,OUTPUT,No,No,No,No,No,No,No,No,No,No
PCCB0104,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORK03,OUTPUT,No,No,No,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-DC01-COLLECTED-FILE,INPUT,No,Yes,No,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-DC01-CREATED-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-DC01-GENERATED-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-OMEGA-INDEX-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IO-WORK-TRANSACTION-FILE,INPUT,No,Yes,No,No,No,No,No,Yes,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-CENTRAL-REJECT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-DC01-TRANSACTION-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-02-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-30-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-31-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-32-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-33-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-34-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",SORT-FILE,,No,No,No,No,No,Yes,No,Yes,No,No
PCCB0106,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORK01,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0106,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORK02,OUTPUT,No,No,No,No,No,No,No,No,No,No
PCCB0106,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORK03,OUTPUT,No,No,No,No,No,No,No,No,No,No
PCCB0107,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0107,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INPUT02,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0107,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0108,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INFILE1,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0108,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INFILE2,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0108,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OTFILE1,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0108,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OTFILE2,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0109,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INFILE1,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0109,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OTFILE1,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0109,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OTFILE2,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LC-RATE-FILE,INPUT,No,No,No,No,No,No,No,No,No,No
PCCB0121,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMRFIL,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0121,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0124,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CLI-PMR-ACTIVE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0124,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CLO-PMR-UPDATE-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0130,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AMEX-BILLMSTR,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0130,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AMEX-TRANSMIT-FILE,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0130,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AMEX-RETURN-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0130,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0140,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FIN1,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0140,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FIN2,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0140,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FOT1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0140,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REP1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0140,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REP2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0140,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CONT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0150,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FIN1,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0150,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FIN2,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0150,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",STATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0150,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FOU1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0150,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CONT-RPT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0150,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-MASTER,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0160,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FILEIN2,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0160,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FILOUT1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0160,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FILOUT2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0160,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CONTRPT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0165,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DATE-CARD,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0165,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INPUT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0165,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLRMK-OUTPUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0165,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LETTER-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0170,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CORRES-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0170,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",KARZ-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0170,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUT-AUDIT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0171,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IN-AUDIT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0171,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IN-DATE1-FILE,INPUT,No,No,No,No,No,No,No,No,No,No
PCCB0171,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IN-DATE2-FILE,INPUT,No,No,No,No,No,No,No,No,No,No
PCCB0171,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IN-ADABS-FILE,INPUT,No,Yes,No,No,No,No,No,No,No,No
PCCB0171,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IN-SUS-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0171,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUT-AUDIT-RPT1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0171,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUT-AUDIT-RPT2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0171,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUT-AUDIT-RPT3,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0171,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUT-AUDIT-RPT4,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0172,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",NEWBIZ-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0172,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DESK-FILE,INPUT,No,No,No,No,No,No,No,No,No,No
PCCB0172,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUT-CORRES-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0175,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INPUT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0175,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLRMK-OUTPUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0175,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0175,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-FILE2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0176,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INPUT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0176,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0180,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CCBM-REQUEST-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0180,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CCB-PLAN-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0180,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0180,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-REJECTED-ACCOUNTING-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0180,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-DC01-TRANSACTION-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0180,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0181,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ARCHIVE-IN-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0181,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ARCHIVE-MASTER-FILE,I-O,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0181,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DUPLICATE-ARCH-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0181,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ARCHIVE-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0181,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ERROR-FILE,OUTPUT,No,No,No,No,No,No,No,No,No,No
PCCB0185,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CCBREC,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0185,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REJREC,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0185,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTREC1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0185,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTREC2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0200,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0200,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WEB-DEFAULT-CASE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0200,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC35-MASTER-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0200,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC10-MASTER-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0200,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0200,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ERROR-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0250,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC20AREJ,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0250,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REJTABLE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0250,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RRDC20,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0252,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PAYMENTS,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0252,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PYMTOUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0255,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OLBRULES,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0255,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC20AREJ,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0255,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PAYMENTS,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0255,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC10CARD,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0255,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ENVIRON,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0255,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RRMAINT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0255,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RRACCTG,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0255,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",TOPOLRMK,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0255,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AUTOINDX,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0255,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AUDITRPT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0275,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-MASTER,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0275,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC10-CONTROL,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0275,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CTL-CARD,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0275,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FILE-MAINT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0275,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",COMM-EXTRACTS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0275,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-REMARKS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0275,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0275,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT02,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0276,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",COMMEXT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
