component_name,component_type,app_name,app_owner,table_name,operation,query,instance
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_BATCH,READ,"SELECT COUNT(*) INTO :W-SNG-JTI-CNT FROM NEW_BATCH B ,NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-CUR-CYCDT AND B.NB_SRCE = 'SNG' AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' AND A.JET_ISSUED_IND = 'Y' WITH UR",Columbus
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_APPLIC,READ,"SELECT COUNT(*) INTO :W-SNG-JTI-CNT FROM NEW_BATCH B ,NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-CUR-CYCDT AND B.NB_SRCE = 'SNG' AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' AND A.JET_ISSUED_IND = 'Y' WITH UR",Columbus
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_BATCH,READ,"SELECT COUNT(*) INTO :W-AWS-POL-CNT FROM NEW_BATCH B ,NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-CUR-CYCDT AND B.NB_SRCE = 'AWS' AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' WITH UR",Columbus
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_APPLIC,READ,"SELECT COUNT(*) INTO :W-AWS-POL-CNT FROM NEW_BATCH B ,NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-CUR-CYCDT AND B.NB_SRCE = 'AWS' AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' WITH UR",Columbus
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_BATCH,READ,"SELECT COUNT(*) INTO :W-AWS-JTI-CNT FROM NEW_BATCH B ,NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-CUR-CYCDT AND B.NB_SRCE = 'AWS' AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' AND A.JET_ISSUED_IND = 'Y' WITH UR",Columbus
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_APPLIC,READ,"SELECT COUNT(*) INTO :W-AWS-JTI-CNT FROM NEW_BATCH B ,NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-CUR-CYCDT AND B.NB_SRCE = 'AWS' AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' AND A.JET_ISSUED_IND = 'Y' WITH UR",Columbus
NPCB0714,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_BATCH,READ,"DECLARE NJI_POL_CSR CURSOR FOR SELECT B.NB_SRCE , A.POLICY_NBR , A.JET_ISSUED_IND , SUBSTR(A.RECORD, 572, 4) , SUBSTR(A.RECORD, 572, 6) FROM NEW_BATCH B , NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-TARGET-DATE AND B.NB_SRCE IN ('SA2', 'SNG', 'AWS') AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' ORDER BY SUBSTR(A.RECORD, 572, 4) WITH UR .",Columbus
NPCB0714,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_APPLIC,READ,"DECLARE NJI_POL_CSR CURSOR FOR SELECT B.NB_SRCE , A.POLICY_NBR , A.JET_ISSUED_IND , SUBSTR(A.RECORD, 572, 4) , SUBSTR(A.RECORD, 572, 6) FROM NEW_BATCH B , NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-TARGET-DATE AND B.NB_SRCE IN ('SA2', 'SNG', 'AWS') AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' ORDER BY SUBSTR(A.RECORD, 572, 4) WITH UR .",Columbus
NPCB0714,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_BATCH,READ,SELECT MAX(RECV_CYCLE_DT) INTO :W-TARGET-DATE FROM NEW_BATCH WITH UR,Columbus
NPCB0716,COBOL,Life 70 - Underwriting,"Hutto, Amy",APPL_PEND_CDES,READ,"DECLARE PEND_NJI_CSR CURSOR FOR SELECT APC.PEND_CODE FROM APPL_PEND_CDES APC ,NOT_JET_ISSUED NJI WHERE NJI.NJI_POLICY_NUMBER = APC.APPLICATION_NUMBER AND NJI.NJI_POLICY_NUMBER = :W-NI-POLICY-NUMBER AND APC.APPLICATION_NUMBER = :W-NI-POLICY-NUMBER AND APC.PEND_CODE ^= 'IS' WITH UR .",Columbus
NPCB0716,COBOL,Life 70 - Underwriting,"Hutto, Amy",NOT_JET_ISSUED,READ,"DECLARE PEND_NJI_CSR CURSOR FOR SELECT APC.PEND_CODE FROM APPL_PEND_CDES APC ,NOT_JET_ISSUED NJI WHERE NJI.NJI_POLICY_NUMBER = APC.APPLICATION_NUMBER AND NJI.NJI_POLICY_NUMBER = :W-NI-POLICY-NUMBER AND APC.APPLICATION_NUMBER = :W-NI-POLICY-NUMBER AND APC.PEND_CODE ^= 'IS' WITH UR .",Columbus
NPCB0716,COBOL,Life 70 - Underwriting,"Hutto, Amy",NOT_JET_ISSUED,READ,SELECT MAX(NJI_DATE) INTO :W-TARGET-DATE FROM NOT_JET_ISSUED,Columbus
NPCB0786,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_BATCH,READ,"SELECT COUNT (*) INTO :WS-COUNT FROM NEW_BATCH A, NEW_APPLIC B WHERE A.PNGID = B.PNGID AND A.RECV_CYCLE_DT = :WS-HOLD-CYCLE-DATE AND A.COMPANY_NBR = :WS-HOLD-COMPANY AND A.GROUP_NBR = :WS-HOLD-GROUP .",Columbus
NPCB0786,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_APPLIC,READ,"SELECT COUNT (*) INTO :WS-COUNT FROM NEW_BATCH A, NEW_APPLIC B WHERE A.PNGID = B.PNGID AND A.RECV_CYCLE_DT = :WS-HOLD-CYCLE-DATE AND A.COMPANY_NBR = :WS-HOLD-COMPANY AND A.GROUP_NBR = :WS-HOLD-GROUP .",Columbus
NPCB0796,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_BATCH,READ,"DECLARE CURSOR1 CURSOR FOR SELECT POLICY_NBR FROM NEW_BATCH NB, NEW_APPLIC NA WHERE COMPANY_NBR = :NB-COMPANY-NBR AND JET_ISSUED_IND = 'Y' AND PROC_CYCLE_DT = :NB-PROC-CYCLE-DT AND NB.PNGID = NA.PNGID ORDER BY POLICY_NBR FOR FETCH ONLY WITH UR",Columbus
NPCB0796,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_APPLIC,READ,"DECLARE CURSOR1 CURSOR FOR SELECT POLICY_NBR FROM NEW_BATCH NB, NEW_APPLIC NA WHERE COMPANY_NBR = :NB-COMPANY-NBR AND JET_ISSUED_IND = 'Y' AND PROC_CYCLE_DT = :NB-PROC-CYCLE-DT AND NB.PNGID = NA.PNGID ORDER BY POLICY_NBR FOR FETCH ONLY WITH UR",Columbus
NPCB0796,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_PM_CONTRACT,READ,SELECT COUNT(*) INTO :WS-PMR-COUNT FROM PCPMDB01.TBL_PM_CONTRACT WHERE CONT_COMPANY_NO = :NB-COMPANY-NBR AND CONT_POLICY_NO = :NA-POLICY-NBR WITH UR,Columbus
NPCB0803,COBOL,Life 70 - Underwriting,"Hutto, Amy",NOT_JET_ISSUED,READ,"DECLARE ISCSR CURSOR WITH HOLD FOR SELECT NJI_POLICY_NUMBER, NJI_IMAGE_STATUS FROM NOT_JET_ISSUED WHERE NJI_IMAGE_STATUS = 'N' AND NJI_POLICY_NUMBER µ= ' ' FOR UPDATE OF NJI_IMAGE_STATUS .",Columbus
NPCB0803,COBOL,Life 70 - Underwriting,"Hutto, Amy",NOT_JET_ISSUED,READ,SELECT COUNT(*) INTO :WS-NOT-JET-ISSUED-COUNT FROM NOT_JET_ISSUED WHERE NJI_POLICY_NUMBER µ= ' ',Columbus
NPCB0803,COBOL,Life 70 - Underwriting,"Hutto, Amy",NOT_JET_ISSUED,UPDATE,UPDATE NOT_JET_ISSUED SET NJI_IMAGE_STATUS = :NJI-IMAGE-STATUS WHERE CURRENT OF ISCSR,Columbus
NPCB0805,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_UX_POLREMARK,READ,"SELECT RMKS_COMPANY_NO, RMKS_POLICY_NO, RMKS_CRITICAL_IND, RMKS_EFF_DT, RMKS_EFF_TM, RMKS_OCCUR_NBR, RMKS_DESK_CD, RMKS_EMPLOYEE_NO, RMKS_HIPAA_IND, RMKS_DISC_NAME_TXT, RMKS_DISC_ADDR_TXT, RMKS_DISCPRPS_TXT, RMKS_DESCRPTN_TXT, RMKS_LSTUPD_DT, RMKS_STATE_CD INTO :RMKS-COMPANY-NO, :RMKS-POLICY-NO, :RMKS-CRITICAL-IND, :RMKS-EFF-DT, :RMKS-EFF-TM, :RMKS-OCCUR-NBR, :RMKS-DESK-CD, :RMKS-EMPLOYEE-NO, :RMKS-HIPAA-IND, :RMKS-DISC-NAME-TXT, :RMKS-DISC-ADDR-TXT, :RMKS-DISCPRPS-TXT, :RMKS-DESCRPTN-TXT, :RMKS-LSTUPD-DT, :RMKS-STATE-CD FROM TBL_UX_POLREMARK WHERE RMKS_COMPANY_NO = :BPH-CURR-COMPANY-NO AND RMKS_POLICY_NO = :RMKS-POLICY-NO AND RMKS_CRITICAL_IND = :RMKS-CRITICAL-IND AND RMKS_EFF_DT = :RMKS-EFF-DT AND RMKS_EFF_TM = :RMKS-EFF-TM AND RMKS_OCCUR_NBR = :RMKS-OCCUR-NBR WITH UR",Columbus
NPCB1000,COBOL,Life 70 - Underwriting,"Hutto, Amy",UNDERW_SUITABILITY,INSERT,"INSERT INTO UNDERW_SUITABILITY (POLICY_NUMBER, RESIDENT_STATE, APPLICANT_NAME, WRITING_AGENT, LETTER_FLAG, PLAN_TYPE, FINANCIAL_FLAG, DATE) VALUES (:SUITBLTY-POLICY-NUMBER, :SUITBLTY-RESIDENT-STATE, :SUITBLTY-APPLICANT-NAME, :SUITBLTY-WRITING-AGENT, :SUITBLTY-LETTER-FLAG, :SUITBLTY-PLAN-TYPE, :SUITBLTY-FINANCIAL-FLAG, :SUITBLTY-DATE)",Columbus
NPCB1100,COBOL,Life 70 - Underwriting,"Hutto, Amy",UNDERW_SUITABILITY,READ,"DECLARE CURSOR1 CURSOR FOR SELECT POLICY_NUMBER, RESIDENT_STATE, APPLICANT_NAME, WRITING_AGENT, LETTER_FLAG, PLAN_TYPE, FINANCIAL_FLAG, DATE FROM UNDERW_SUITABILITY WHERE DATE < ((CURRENT DATE) - 7 YEARS)",Columbus
NPCB1100,COBOL,Life 70 - Underwriting,"Hutto, Amy",UNDERW_SUITABILITY,DELETE,DELETE FROM UNDERW_SUITABILITY WHERE CURRENT OF CURSOR1,Columbus
NPCB1170,COBOL,Life 70 - Underwriting,"Hutto, Amy",RESPONSE_ACTION,READ,"DECLARE RESP-ACTION-CURS CURSOR FOR SELECT T3.APPNUM FROM RESPONSE_ACTION AS T4 INNER JOIN (SELECT T1.A AS APPNUM, MAX(T2.RECORD_DATE) AS RECDAT FROM RESPONSE_ACTION AS T2 INNER JOIN (SELECT DISTINCT(APPLICATION_NUMBER) AS A FROM RESPONSE_ACTION) AS T1 ON T2.APPLICATION_NUMBER = T1.A GROUP BY T1.A) AS T3 ON T4.APPLICATION_NUMBER = T3.APPNUM AND T4.RECORD_DATE = T3.RECDAT WHERE T4.DESTINATION_CODE = :DEST-CODE AND RESOLVED_DATE = '' AND RESOLVED_DESK_CODE = '' WITH UR .",Columbus
NPCB1170,COBOL,Life 70 - Underwriting,"Hutto, Amy",RESPONSE_ACTION),READ,"DECLARE RESP-ACTION-CURS CURSOR FOR SELECT T3.APPNUM FROM RESPONSE_ACTION AS T4 INNER JOIN (SELECT T1.A AS APPNUM, MAX(T2.RECORD_DATE) AS RECDAT FROM RESPONSE_ACTION AS T2 INNER JOIN (SELECT DISTINCT(APPLICATION_NUMBER) AS A FROM RESPONSE_ACTION) AS T1 ON T2.APPLICATION_NUMBER = T1.A GROUP BY T1.A) AS T3 ON T4.APPLICATION_NUMBER = T3.APPNUM AND T4.RECORD_DATE = T3.RECDAT WHERE T4.DESTINATION_CODE = :DEST-CODE AND RESOLVED_DATE = '' AND RESOLVED_DESK_CODE = '' WITH UR .",Columbus
NPCB1170,COBOL,Life 70 - Underwriting,"Hutto, Amy",SYSDUMMY1,READ,SELECT CURRENT TIMESTAMP - :WS-BACKDATE-DAYS DAYS INTO :WS-RECORD-DATE FROM SYSIBM.SYSDUMMY1,Columbus
NPCB1170,COBOL,Life 70 - Underwriting,"Hutto, Amy",RESPONSE_ACTION,READ,SELECT COUNT(DESTINATION_CODE) INTO :DEST-CD-COUNT FROM RESPONSE_ACTION WHERE DESTINATION_CODE = :DEST-CODE,Columbus
NPCB1170,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_NF_CONTRACT,READ,"SELECT CONT_COMPANY_NO, CONT_POLICY_NO, CONT_SEQ, CONT_ASSOCTN_NO, CONT_BILLGRP_NO, CONT_CUSTOMER_NBR, CONT_PLAN_CD, CONT_ISSUESTAT_CD INTO :CONT-COMPANY-NO, :CONT-POLICY-NO, :CONT-SEQ, :CONT-ASSOCTN-NO, :CONT-BILLGRP-NO, :CONT-CUSTOMER-NBR, :CONT-PLAN-CD, :CONT-ISSUESTAT-CD FROM TBL_NF_CONTRACT WHERE CONT_COMPANY_NO = :CONT-COMPANY-NO AND CONT_POLICY_NO = :APPLICATION-NUMBER WITH UR",Columbus
NPCB1170,COBOL,Life 70 - Underwriting,"Hutto, Amy",CONV_PENDING_FILE,READ,"SELECT NEW_GROUP_NUMBER, NEW_LOCATION_STATE INTO :NEW-GROUP-NUMBER, :NEW-LOCATION-STATE FROM CONV_PENDING_FILE WHERE POLICY_NUMBER = :APPLICATION-NUMBER WITH UR",Columbus
NPCB1170,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_PLAN_DATA,READ,"SELECT NEW_PLAN_CODE, NEW_ISSUE_STATE INTO :NEW-PLAN-CODE, :NEW-ISSUE-STATE FROM NEW_PLAN_DATA WHERE POLICY_NUMBER = :APPLICATION-NUMBER AND OCCURRENCE_NUMBER = 01 WITH UR",Columbus
NPCB1170,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_PF_LOOKUP,READ,SELECT CIF_CUSTOMER_ID INTO :CIF-CUSTOMER-ID FROM TBL_PF_LOOKUP WHERE LKUP_COMPANY_NO = :LKUP-COMPANY-NO AND LKUP_POLICY_NO = :LKUP-POLICY-NO WITH UR,Columbus
NPCB1171,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_NF_CONTRACT,READ,SELECT COUNT (*) INTO :WS-CONTRACT-COUNT FROM PCNFDB01.TBL_NF_CONTRACT WHERE CONT_COMPANY_NO = :WS-COMPANY AND CONT_APPSRC_CD >= '0' .,Columbus
NPCB1171,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_NF_CONTRACT,READ,"DECLARE PNDPOL-CURS CURSOR FOR SELECT CONT_POLICY_NO, CONT_COMPANY_NO, CONT_SEQ, CONT_ASSOCTN_NO, CONT_BILLGRP_NO, CONT_CUSTOMER_NBR, CONT_PLAN_CD, CONT_ISSUESTAT_CD, CONT_STATUS_CD, CONT_DIVISION_CD, CONT_LASTRANSN_CD, CONT_ISSUETRAN_DT, CONT_DISTRANSN_CD, CONT_DISPOSITN_DT, CONT_PREMCNTRL_CD, CURRENT DATE FROM PCNFDB01.TBL_NF_CONTRACT A WHERE CONT_COMPANY_NO = :WS-COMPANY AND (CONT_BILLGRP_NO > ' ' OR CONT_ASSOCTN_NO > ' ') WITH UR .",Columbus
NPCB1171,COBOL,Life 70 - Underwriting,"Hutto, Amy",CONV_PENDING_FILE,READ,"DECLARE CNVPOL-CURS CURSOR FOR SELECT DISTINCT POLICY_NUMBER, NEW_GROUP_NUMBER, NEW_ASSOC_NUMBER, NEW_LOCATION_STATE, CURRENT DATE FROM CONV_PENDING_FILE A FULL JOIN RESPONSE_ACTION B ON A.POLICY_NUMBER = APPLICATION_NUMBER WHERE B.DESTINATION_CODE = '97' AND (NEW_GROUP_NUMBER > ' ' OR NEW_ASSOC_NUMBER > ' ') FOR FETCH ONLY WITH UR .",Columbus
NPCB1171,COBOL,Life 70 - Underwriting,"Hutto, Amy",RESPONSE_ACTION,READ,"DECLARE CNVPOL-CURS CURSOR FOR SELECT DISTINCT POLICY_NUMBER, NEW_GROUP_NUMBER, NEW_ASSOC_NUMBER, NEW_LOCATION_STATE, CURRENT DATE FROM CONV_PENDING_FILE A FULL JOIN RESPONSE_ACTION B ON A.POLICY_NUMBER = APPLICATION_NUMBER WHERE B.DESTINATION_CODE = '97' AND (NEW_GROUP_NUMBER > ' ' OR NEW_ASSOC_NUMBER > ' ') FOR FETCH ONLY WITH UR .",Columbus
NPCB1171,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_PF_LOOKUP,READ,SELECT CIF_CUSTOMER_ID INTO :CIF-CUSTOMER-ID FROM TBL_PF_LOOKUP WHERE LKUP_COMPANY_NO = :LKUP-COMPANY-NO AND LKUP_POLICY_NO = :LKUP-POLICY-NO WITH UR,Columbus
NPCB1171,COBOL,Life 70 - Underwriting,"Hutto, Amy",RESPONSE_ACTION,READ,SELECT COUNT(*) INTO :WS-COUNT FROM PCNRDB01.RESPONSE_ACTION WHERE DESTINATION_CODE = '97' AND APPLICATION_NUMBER = :WM-APPLICATION-NO .,Columbus
NPCB1171,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_PLAN_DATA,READ,"SELECT NEW_PLAN_CODE, NEW_ISSUE_STATE INTO :NEW-PLAN-CODE, :NEW-ISSUE-STATE FROM NEW_PLAN_DATA P WHERE P.POLICY_NUMBER = :WM-APPLICATION-NO AND OCCURRENCE_NUMBER = 01 WITH UR",Columbus
NPCB1171,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_GM_MIN_PARTICIPATION,READ,"SELECT GMMP_MIN_PART_MET_STATUS_CD, GMMP_ENROLL_START_DT, GMMP_ENROLL_FINISH_DT, GMMP_MP_COUNT_CNV_CD, MPDQ_DQ_REASON_CD INTO :GMMP-MIN-PART-MET-STATUS-CD:I-MIN-PART-MET-STATUS-CD, :GMMP-ENROLL-START-DT:I-ENROLL-START-DT, :GMMP-ENROLL-FINISH-DT:I-ENROLL-FINISH-DT, :GMMP-MP-COUNT-CNV-CD, :MPDQ-DQ-REASON-CD FROM TBL_GM_MIN_PARTICIPATION B WHERE GROUP_NUMBER = :WM-GROUP-NUMBER AND SUBSTR(B.PRMP_POLICY_MSTR_SERIES_NO,1,3) = :WM-MST-SERIES WITH UR",Columbus
NPCB1171,COBOL,Life 70 - Underwriting,"Hutto, Amy",GROUP_MASTER,READ,"SELECT GROUP_NUMBER, MASTER_ACCT_NBR INTO :WS-GM-GROUP-NO, :WS-GM-MSTR-ACCT FROM GROUP_MASTER WHERE GROUP_NUMBER = :WM-GROUP-NUMBER WITH UR",Columbus
NPCB1173,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_GM_MIN_PARTICIPATION,READ,"SELECT GMMP_MIN_PART_MET_STATUS_CD, PRMP_POLICY_MSTR_SERIES_NO , GROUP_NUMBER, GMMP_ENROLL_START_DT, GMMP_ENROLL_FINISH_DT INTO :GMMP-MIN-PART-MET-STATUS-CD:I-MIN-PART-MET-STATUS-CD, :PRMP-POLICY-MSTR-SERIES-NO, :GROUP-NUMBER, :GMMP-ENROLL-START-DT:I-ENROLL-START-DT, :GMMP-ENROLL-FINISH-DT:I-ENROLL-FINISH-DT FROM TBL_GM_MIN_PARTICIPATION WHERE GROUP_NUMBER = :WS-GROUP AND SUBSTR(PRMP_POLICY_MSTR_SERIES_NO,1,3) = :WS-MST-SERIES AND USCD_USE_CD = :WS-USE-CODE",Columbus
NPCB1174,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_GM_MIN_PARTICIPATION,READ,"DECLARE GMMIN-CURS CURSOR WITH HOLD FOR SELECT GROUP_NUMBER, PRMP_POLICY_MSTR_SERIES_NO, USCD_USE_CD, GMMP_MIN_PART_MET_STATUS_CD, GMMP_MIN_PART_ENTRY_TYPE_CD , GMMP_MIN_PART_ENTRY_QTY , GMMP_MIN_PART_ENTRY_PCT_QTY , GMMP_MIN_EMPL_IN_GRP_QTY, GMMP_PEND_POLS_NOT_QUAL_IND , GMMP_PRIM_DESTINATION_CD , GMMP_PEND_HOLD_DAYS_QTY , GMMP_MIN_PART_MET_DT, GMMP_FIRST_PRODCT_SALE_DT, GMMP_SECONDARY_DEST_CD, GMMP_MP_ENROLL_DAYS_NBR, GMMP_ENROLL_START_DT, GMMP_ENROLL_FINISH_DT, GMMP_MP_AUTHORIZED_IND, GMMP_GI_AUTHORIZED_IND, MPDQ_DQ_REASON_CD, GMMP_PREM_CONTROL_IND, GMMP_LAST_UPDATED_TS, GMMP_LAST_UPDATED_ID FROM TBL_GM_MIN_PARTICIPATION WHERE USCD_USE_CD > ' ' WITH UR .",Columbus
NPCB1174,COBOL,Life 70 - Underwriting,"Hutto, Amy",GROUP_MASTER,READ,"SELECT GROUP_EMP_COUNT, BENE_ELIGIBLE_EMPL_NBR INTO :GROUP-EMP-COUNT, :BENE-ELIGIBLE-EMPL-NBR FROM GROUP_MASTER WHERE GROUP_NUMBER = :WS-GROUP-NUMBER WITH UR .",Columbus
NPCB1174,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_GM_MIN_PARTICIPATION,UPDATE,"UPDATE TBL_GM_MIN_PARTICIPATION SET GMMP_LAST_UPDATED_ID = :GMMP-LAST-UPDATED-ID, GMMP_LAST_UPDATED_TS = :GMMP-LAST-UPDATED-TS , GMMP_ENROLL_START_DT = :GMMP-ENROLL-START-DT, GMMP_ENROLL_FINISH_DT= :GMMP-ENROLL-FINISH-DT, GMMP_MIN_PART_MET_DT = :GMMP-MIN-PART-MET-DT, GMMP_FIRST_PRODCT_SALE_DT = :GMMP-FIRST-PRODCT-SALE-DT, GMMP_MP_AUTHORIZED_IND = :GMMP-MP-AUTHORIZED-IND, GMMP_GI_AUTHORIZED_IND = :GMMP-GI-AUTHORIZED-IND, MPDQ_DQ_REASON_CD = :MPDQ-DQ-REASON-CD WHERE GROUP_NUMBER = :WS-GROUP-NUMBER AND PRMP_POLICY_MSTR_SERIES_NO = :WS-MASTER-SERIES",Columbus
NPCB1175,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_GM_MASTER_APPLICATION,UPDATE,"UPDATE TBL_GM_MASTER_APPLICATION SET GMSA_APPL_GPO_TTLYR_OFFRD_NBR = :WS-TTLYR-OFFRD-NBR, GMSA_APPL_GPO_OFFR_X_MNTHS_NBR = :WS-OFFR-X-MNTHS-NBR, GMSA_APPL_GPO_1ST_START_DT = :GM-APP-GPO-1ST-START-DT, GMSA_APPL_GPO_1ST_END_DT = :GM-APP-GPO-1ST-END-DT WHERE GMSA_GROUP_NO = :WM-GROUP-NUMBER AND SUBSTR(GMSA_MASTER_SERIES_TXT,1,3) = :WM-MASTER-SERIES3 AND GMSA_SEQUENCE_NBR = :GM-APP-MSTR-APP-SEQ",Columbus
NPCB1175,COBOL,Life 70 - Underwriting,"Hutto, Amy",GROUP_MASTER_EXT,UPDATE,"UPDATE GROUP_MASTER_EXT SET GMEX_MIN_ST_APP_REQ_IND = :WS-YES, GMEX_MIN_ST_APP_REQ_TS = CURRENT TIMESTAMP WHERE GROUP_NBR = :WS-PREV-GROUP .",Columbus
NPCB1175,COBOL,Life 70 - Underwriting,"Hutto, Amy",GROUP_MASTER,READ,"SELECT A.GROUP_NUMBER, GROUP_LOC_ST_ABBR, GROUP_TYPE, GROUP_EMP_COUNT, BENE_ELIGIBLE_EMPL_NBR, CONSTIT_BYLAWS_IND INTO :WS-GM-GROUP-NO, :GROUP-LOC-ST-ABBR, :GROUP-TYPE, :GROUP-EMP-COUNT, :BENE-ELIGIBLE-EMPL-NBR, :CONSTIT-BYLAWS-IND FROM GROUP_MASTER A WHERE A.GROUP_NUMBER = :WM-GROUP-NUMBER WITH UR .",Columbus
NPCB1175,COBOL,Life 70 - Underwriting,"Hutto, Amy",TBL_GM_MIN_PARTICIPATION,READ,"SELECT B.GROUP_NUMBER, PRMP_POLICY_MSTR_SERIES_NO, USCD_USE_CD, GMMP_MIN_PART_MET_STATUS_CD, GMMP_MIN_PART_ENTRY_TYPE_CD , GMMP_MIN_PART_ENTRY_QTY , GMMP_MIN_PART_ENTRY_PCT_QTY , GMMP_MIN_EMPL_IN_GRP_QTY, GMMP_PEND_POLS_NOT_QUAL_IND , GMMP_PRIM_DESTINATION_CD , GMMP_PEND_HOLD_DAYS_QTY , GMMP_MIN_PART_MET_DT, GMMP_FIRST_PRODCT_SALE_DT, GMMP_SECONDARY_DEST_CD, GMMP_MP_ENROLL_DAYS_NBR, GMMP_ENROLL_START_DT, GMMP_ENROLL_FINISH_DT, GMMP_MP_AUTHORIZED_IND, GMMP_GI_AUTHORIZED_IND, MPDQ_DQ_REASON_CD INTO :WS-MP-GROUP, :PRMP-POLICY-MSTR-SERIES-NO, :DCLTBL-GM-MIN-PARTICIPATION.USCD-USE-CD, :GMMP-MIN-PART-MET-STATUS-CD:IND-MPT-STATUS-CD, :GMMP-MIN-PART-ENTRY-TYPE-CD:IND-MPT-TYPE-CD, :GMMP-MIN-PART-ENTRY-QTY:IND-MPT-ENTRY-QTY , :GMMP-MIN-PART-ENTRY-PCT-QTY:IND-MPT-PCT-QTY, :GMMP-MIN-EMPL-IN-GRP-QTY:IND-MPT-EMPL-IN-GRP, :GMMP-PEND-POLS-NOT-QUAL-IND:IND-MPT-PEND-POLS, :GMMP-PRIM-DESTINATION-CD:IND-MPT-PRIM-DEST-CD, :GMMP-PEND-HOLD-DAYS-QTY:IND-MPT-PEND-HOLD-DAYS, :GMMP-MIN-PART-MET-DT:IND-MPT-MINPART-MET-DT, :GMMP-FIRST-PRODCT-SALE-DT:IND-MPT-FIRST-SALE-DT, :GMMP-SECONDARY-DEST-CD:IND-MPT-SECOND-DEST-CD, :GMMP-MP-ENROLL-DAYS-NBR, :GMMP-ENROLL-START-DT:IND-ENROLL-START-DT, :GMMP-ENROLL-FINISH-DT:IND-ENROLL-FINISH-DT, :GMMP-MP-AUTHORIZED-IND:IND-MPAUTH, :GMMP-GI-AUTHORIZED-IND:IND-GIAUTH, :MPDQ-DQ-REASON-CD:IND-DISQUAL-REASON FROM TBL_GM_MIN_PARTICIPATION B WHERE GROUP_NUMBER = :WM-GROUP-NUMBER AND SUBSTR(PRMP_POLICY_MSTR_SERIES_NO,1,3) = :WM-MASTER-SERIES3 AND USCD_USE_CD = :WS-USE-CODE WITH UR .",Columbus
